Año,Mes,Departamento,Ciudad,País de Residencia,Extranjeros no Residentes
2022,12,Cauca,Santander de Quilichao,Estados Unidos,20
2022,12,Santander,Bolívar,Estados Unidos,2
2022,12,Cundinamarca,Cota,Perú,2
2022,12,Valle del Cauca,Tuluá,Rusia,2
2022,12,Cundinamarca,Sesquilé,Países Bajos,3
2022,12,Bolívar,Arenal,Canadá,1
2022,12,Santander,Floridablanca,Aruba,3
2022,12,Norte de Santander,Ocaña,Canadá,16
2022,12,Sucre,Sincelejo,Guatemala,3
2022,12,Risaralda,Pereira,Marruecos,3
2022,12,Cundinamarca,Cajicá,Polonia,1
2022,12,Bolívar,Cartagena,Nepal,3
2022,12,Valle del Cauca,Yumbo,Estados Unidos,66
2022,12,Atlántico,Barranquilla,Suecia,36
2022,12,Quindío,Armenia,Egipto,1
2022,12,Cundinamarca,Fusagasugá,Paraguay,2
2022,12,San Andres y Providencia,San Andrés,Rusia,3
2022,12,San Andres y Providencia,San Andrés,Líbano,4
2022,12,Santander,Socorro,Brasil,2
2022,12,Cundinamarca,Apulo,Estados Unidos,8
2022,12,Cundinamarca,La Calera,Argentina,4
2022,12,Antioquia,San Jerónimo,Estados Unidos,9
2022,12,Atlántico,Barranquilla,Bonaire-San Esustaquio y Saba,5
2022,12,Antioquia,Sopetrán,Curazao,4
2022,12,Cundinamarca,Silvania,Argentina,1
2022,12,Antioquia,La Ceja,Australia,2
2022,12,Huila,Neiva,Honduras,1
2022,12,Norte de Santander,Los Patios,Luxemburgo,2
2022,12,Cauca,Popayán,Uruguay,4
2022,12,Caldas,Manizales,Suecia,4
2022,12,Caldas,Salamina,México,1
2022,12,Risaralda,Belén de Umbría,Ecuador,1
2022,12,La Guajira,El Molino,Chile,1
2022,12,Caldas,Belalcázar,Reino Unido,2
2022,12,Cundinamarca,Villapinzón,España,2
2022,12,Boyacá,Boyacá,Estados Unidos,2
2022,12,Valle del Cauca,Tuluá,Aruba,2
2022,12,Cauca,Silvia,Ecuador,2
2022,12,Antioquia,Armenia,México,3
2022,12,Antioquia,Medellín,Panamá,6861
2022,12,Chocó,Quibdó,Estados Unidos,2
2022,12,Bolívar,El Carmen de Bolívar,México,1
2022,12,Risaralda,Pereira,Uruguay,4
2022,12,Caldas,Palestina,España,3
2022,12,Cundinamarca,Silvania,Estados Unidos,2
2022,12,Huila,Guadalupe,Estados Unidos,1
2022,12,Córdoba,Chimá,Estados Unidos,5
2022,12,Boyacá,Villa de Leyva,República Dominicana,3
2022,12,Quindío,La Tebaida,Cuba,1
2022,12,Santander,Floridablanca,Arabia Saudita,1
2022,12,Cundinamarca,Girardot,Costa Rica,1
2022,12,Valle del Cauca,San Pedro,Suecia,1
2022,12,Magdalena,Algarrobo,Alemania,1
2022,12,Valle del Cauca,Palmira,México,38
2022,12,Cesar,Agustín Codazzi,Estados Unidos,1
2022,12,Magdalena,Ciénaga,México,9
2022,12,Atlántico,Soledad,Israel,1
2022,12,Antioquia,Peñol,Países Bajos,2
2022,12,Cesar,Bosconia,Italia,2
2022,12,Cauca,Piendamó,México,3
2022,12,Tolima,Ibagué,Trinidad y Tobago,1
2022,12,Cesar,Valledupar,Rusia,1
2022,12,Huila,Villavieja,Reino Unido,2
2022,12,Nariño,La Unión,Estados Unidos,1
2022,12,Boyacá,Tibasosa,Argentina,2
2022,12,Amazonas,Leticia,Corea del Sur,8
2022,12,San Andres y Providencia,Providencia,Canadá,4
2022,12,Caquetá,San Vicente del Caguán,Argentina,1
2022,12,Córdoba,Montería,Australia,7
2022,12,La Guajira,Maicao,Argentina,8
2022,12,Magdalena,Santa Marta,Luxemburgo,1
2022,12,La Guajira,Riohacha,Portugal,2
2022,12,Atlántico,Soledad,Puerto Rico,1
2022,12,Amazonas,Leticia,Letonia,4
2022,12,Santander,Valle de San José,Panamá,1
2022,12,Antioquia,Arboletes,Estados Unidos,12
2022,12,Bolívar,Cartagena,Santa Lucia,2
2022,12,Boyacá,Puerto Boyacá,Estados Unidos,3
2022,12,Valle del Cauca,Ansermanuevo,España,1
2022,12,Bolívar,María La Baja,España,1
2022,12,Antioquia,Guatape,Rusia,1
2022,12,Antioquia,Medellín,Azerbaiyán,3
2022,12,Córdoba,Montería,México,51
2022,12,Boyacá,Tunja,Nueva Zelanda,4
2022,12,Valle del Cauca,Toro,Ecuador,3
2022,12,Cundinamarca,Sibaté,Chile,4
2022,12,Antioquia,Marinilla,Francia,4
2022,12,Valle del Cauca,Palmira,Italia,17
2022,12,Valle del Cauca,San Pedro,Bulgaria,1
2022,12,Bogota D.C.,"Bogotá, D.C.",Panamá,4087
2022,12,Nariño,Ipiales,China,2
2022,12,Cesar,La Jagua de Ibirico,Estados Unidos,35
2022,12,Antioquia,Bello,Países Bajos,16
2022,12,Cundinamarca,Nemocón,Ecuador,3
2022,12,Santander,Floridablanca,Alemania,10
2022,12,Norte de Santander,Ocaña,Costa Rica,2
2022,12,Antioquia,Bello,Irlanda,1
2022,12,Caquetá,Florencia,Bolivia,1
2022,12,Valle del Cauca,El Cerrito,Costa Rica,5
2022,12,Antioquia,Amagá,Trinidad y Tobago,1
2022,12,Atlántico,Barranquilla,Canadá,276
2022,12,Valle del Cauca,Zarzal,México,2
2022,12,Córdoba,Moñitos,Polonia,1
2022,12,Valle del Cauca,Florida,España,18
2022,12,Putumayo,Mocoa,República Checa,2
2022,12,Santander,Málaga,México,1
2022,12,Cauca,Popayán,Honduras,1
2022,12,Santander,Piedecuesta,Alemania,2
2022,12,Antioquia,Caldas,Perú,3
2022,12,Santander,Bucaramanga,Emiratos Árabes Unidos,2
2022,12,Huila,Garzón,Países Bajos,4
2022,12,Boyacá,Otanche,Ecuador,1
2022,12,Valle del Cauca,Guadalajara de Buga,Chile,27
2022,12,Sucre,Sincelejo,Bolivia,3
2022,12,Huila,Garzón,Perú,2
2022,12,Boyacá,Chiquinquirá,Chile,1
2022,12,Meta,Acacías,Panamá,4
2022,12,Valle del Cauca,Vijes,Ecuador,1
2022,12,Cundinamarca,Mosquera,Brasil,2
2022,12,Valle del Cauca,Yumbo,Austria,1
2022,12,Caldas,Supía,Panamá,2
2022,12,Valle del Cauca,Caicedonia,Francia,1
2022,12,Bogota D.C.,"Bogotá, D.C.",Dominica,5
2022,12,Caldas,Marquetalia,Reino Unido,1
2022,12,Magdalena,Plato,Bolivia,1
2022,12,Cauca,Santander de Quilichao,El Salvador,1
2022,12,Bolívar,Cartagena,Organismos internacionales,3
2022,12,Bolívar,San Juan Nepomuceno,Estados Unidos,1
2022,12,Cundinamarca,Chía,Canadá,31
2022,12,Tolima,Ibagué,Austria,2
2022,12,Cauca,Caldono,Estados Unidos,2
2022,12,Chocó,Acandí,Portugal,2
2022,12,Meta,Guamal,Canadá,1
2022,12,Arauca,Arauca,Chile,30
2022,12,Bolívar,Cartagena,Burundi,1
2022,12,Antioquia,Medellín,México,5590
2022,12,Caldas,Manizales,Perú,64
2022,12,Córdoba,Montería,Luxemburgo,1
2022,12,Antioquia,Medellín,Singapur,18
2022,12,Caldas,Manizales,Australia,16
2022,12,Nariño,Pasto,Bolivia,4
2022,12,Cundinamarca,Quebradanegra,Estados Unidos,1
2022,12,Caldas,Chinchiná,Panamá,6
2022,12,Boyacá,Toca,Grecia,2
2022,12,Cundinamarca,La Vega,Canadá,1
2022,12,Cundinamarca,Zipaquirá,Cuba,1
2022,12,Antioquia,Guatape,Italia,1
2022,12,Antioquia,Montebello,Países Bajos,1
2022,12,Cundinamarca,Funza,Canadá,3
2022,12,Quindío,Armenia,Curazao,1
2022,12,Nariño,Pasto,Guyana,1
2022,12,Bolívar,El Peñón,México,1
2022,12,Córdoba,Lorica,Panamá,4
2022,12,Bogota D.C.,"Bogotá, D.C.",Irlanda,280
2022,12,Antioquia,Itagui,México,58
2022,12,San Andres y Providencia,Providencia,Ecuador,3
2022,12,Boyacá,Chiquinquirá,Argentina,1
2022,12,Magdalena,Concordia,Suecia,1
2022,12,Nariño,Nariño,Argentina,1
2022,12,Antioquia,Rionegro,Alemania,20
2022,12,Cundinamarca,Sopó,Italia,1
2022,12,La Guajira,Albania,Chile,1
2022,12,Valle del Cauca,Palmira,Aruba,6
2022,12,Cauca,Popayán,Canadá,19
2022,12,Putumayo,Puerto Leguízamo,México,1
2022,12,Cundinamarca,Cajicá,Egipto,1
2022,12,La Guajira,Dibulla,Francia,3
2022,12,Cundinamarca,Zipaquirá,Argentina,4
2022,12,La Guajira,Riohacha,Antillas Neerlandesas,2
2022,12,Tolima,Rovira,México,1
2022,12,Cauca,Guapi,México,1
2022,12,Antioquia,Itagui,Bahamas,1
2022,12,Norte de Santander,Los Patios,Singapur,1
2022,12,Quindío,Salento,Suiza,3
2022,12,Bolívar,Achí,Polonia,1
2022,12,San Andres y Providencia,San Andrés,Países Bajos,10
2022,12,Atlántico,Barranquilla,Argelia,1
2022,12,Meta,Cumaral,España,4
2022,12,Valle del Cauca,Roldanillo,Alemania,10
2022,12,Valle del Cauca,Dagua,Panamá,9
2022,12,Tolima,Ibagué,Reino Unido,14
2022,12,Quindío,Calarca,República Dominicana,1
2022,12,Antioquia,San Carlos,República Dominicana,1
2022,12,Antioquia,Copacabana,Países Bajos,5
2022,12,Antioquia,Necoclí,México,1
2022,12,Meta,Guamal,España,1
2022,12,Valle del Cauca,Yumbo,México,7
2022,12,Huila,Pitalito,Panamá,4
2022,12,Santander,Floridablanca,Italia,12
2022,12,Nariño,Cumbal,Ecuador,2
2022,12,Santander,Aguada,Costa Rica,1
2022,12,Sucre,San Onofre,Francia,4
2022,12,Atlántico,Baranoa,Paraguay,1
2022,12,Antioquia,Medellín,Sudáfrica,9
2022,12,Santander,Lebrija,Estados Unidos,7
2022,12,Valle del Cauca,Guadalajara de Buga,Suecia,1
2022,12,Boyacá,Paipa,México,9
2022,12,Cundinamarca,Fomeque,Brasil,1
2022,12,Valle del Cauca,La Cumbre,Guatemala,1
2022,12,Norte de Santander,Ocaña,Chile,3
2022,12,Cundinamarca,Guasca,Panamá,1
2022,12,Antioquia,Itagui,Curazao,3
2022,12,Cundinamarca,Madrid,Israel,1
2022,12,Sucre,San Pedro,Perú,1
2022,12,Córdoba,Montería,Argentina,31
2022,12,Huila,Neiva,Panamá,11
2022,12,Antioquia,Sabaneta,España,25
2022,12,Antioquia,Medellín,Filipinas,20
2022,12,Valle del Cauca,Alcalá,Alemania,1
2022,12,Caldas,Belalcázar,Chile,1
2022,12,La Guajira,Dibulla,Grecia,1
2022,12,Antioquia,Guatape,India,2
2022,12,Santander,Socorro,Uruguay,2
2022,12,Norte de Santander,Cucutilla,Argentina,1
2022,12,Huila,Acevedo,Estados Unidos,2
2022,12,Huila,Neiva,Chile,24
2022,12,Amazonas,Leticia,Noruega,1
2022,12,San Andres y Providencia,San Andrés,Portugal,6
2022,12,Antioquia,Medellín,Israel,336
2022,12,Valle del Cauca,Bugalagrande,Francia,2
2022,12,Boyacá,Sogamoso,Japón,1
2022,12,Meta,Acacías,Alemania,2
2022,12,Antioquia,Rionegro,El Salvador,6
2022,12,Boyacá,Villa de Leyva,Guatemala,1
2022,12,Bolívar,Cantagallo,Polonia,1
2022,12,Antioquia,Envigado,República de Macedonia,1
2022,12,La Guajira,Riohacha,Honduras,3
2022,12,Antioquia,Santafé de Antioquia,Reino Unido,1
2022,12,Risaralda,Santa Rosa de Cabal,Países Bajos,5
2022,12,Valle del Cauca,Tuluá,Bolivia,5
2022,12,Nariño,San Pablo,México,1
2022,12,Cundinamarca,Bojacá,Aruba,1
2022,12,Magdalena,Santa Marta,Bonaire-San Esustaquio y Saba,1
2022,12,La Guajira,San Juan del Cesar,España,1
2022,12,Cesar,Valledupar,Estados Unidos,112
2022,12,Bogota D.C.,"Bogotá, D.C.",Paraguay,190
2022,12,Vaupés,Caruru,Estados Unidos,1
2022,12,Antioquia,Abejorral,Estados Unidos,168
2022,12,Huila,Nátaga,Brasil,1
2022,12,Amazonas,Leticia,Rusia,7
2022,12,Chocó,Alto Baudó,Alemania,1
2022,12,Norte de Santander,Cúcuta,Panamá,133
2022,12,Sin Especificar,Sin Especificar,Sri Lanka,1
2022,12,Nariño,Pasto,Organismos internacionales,1
2022,12,Atlántico,Barranquilla,Rumania,23
2022,12,Antioquia,Caldas,Argentina,5
2022,12,Bolívar,Hatillo de Loba,Panamá,1
2022,12,Valle del Cauca,Jamundí,Austria,1
2022,12,Atlántico,Puerto Colombia,Perú,3
2022,12,Cundinamarca,Chía,El Salvador,6
2022,12,Caldas,Manizales,República Dominicana,19
2022,12,Sucre,Santiago de Tolú,Estados Unidos,7
2022,12,Antioquia,Medellín,Bangladesh,1
2022,12,Sucre,San Benito Abad,Estados Unidos,2
2022,12,Huila,Neiva,Montenegro,1
2022,12,Meta,Villavicencio,Bélgica,2
2022,12,Antioquia,Sabaneta,Aruba,5
2022,12,Magdalena,Santa Marta,Croacia,2
2022,12,Risaralda,La Virginia,Irán,1
2022,12,Santander,Los Santos,Reino Unido,2
2022,12,Antioquia,Itagui,Brasil,3
2022,12,Santander,San Gil,Reino Unido,10
2022,12,Nariño,Guachucal,Estados Unidos,1
2022,12,Chocó,Quibdó,República Dominicana,3
2022,12,Antioquia,Medellín,Corea del Sur,62
2022,12,Quindío,Montenegro,Estados Unidos,76
2022,12,Caldas,Aranzazu,Ecuador,5
2022,12,Boyacá,Villa de Leyva,España,4
2022,12,Quindío,Salento,Austria,3
2022,12,Antioquia,Envigado,Hong Kong,2
2022,12,Antioquia,Envigado,Aruba,2
2022,12,Antioquia,Itagui,Nicaragua,2
2022,12,Antioquia,Guatape,Noruega,1
2022,12,Meta,El Dorado,Estados Unidos,2
2022,12,Cauca,Popayán,India,1
2022,12,Córdoba,Cereté,Argentina,3
2022,12,Sin Especificar,Sin Especificar,Panamá,4
2022,12,Boyacá,Paipa,Emiratos Árabes Unidos,1
2022,12,Tolima,Rovira,Brasil,1
2022,12,Bolívar,Turbaco,España,4
2022,12,Valle del Cauca,La Cumbre,Canadá,2
2022,12,Antioquia,Granada,Estados Unidos,3
2022,12,Huila,San Agustín,Suiza,2
2022,12,Nariño,Ipiales,República Dominicana,7
2022,12,Magdalena,Algarrobo,Estados Unidos,5
2022,12,Valle del Cauca,Palmira,Cuba,1
2022,12,Valle del Cauca,Andalucía,Estados Unidos,16
2022,12,Valle del Cauca,Guadalajara de Buga,Austria,2
2022,12,Valle del Cauca,Yotoco,Costa Rica,1
2022,12,Tolima,Ibagué,Rumania,2
2022,12,Antioquia,Támesis,España,1
2022,12,Antioquia,Yalí,Ecuador,1
2022,12,Magdalena,Santa Ana,Costa Rica,1
2022,12,Tolima,Honda,España,3
2022,12,Antioquia,Guarne,Suiza,5
2022,12,Córdoba,Montería,Chile,17
2022,12,Sucre,Coveñas,Canadá,6
2022,12,Cundinamarca,Madrid,Guatemala,1
2022,12,Valle del Cauca,Restrepo,Chile,10
2022,12,Bolívar,Cartagena,San Vicente y las Granadinas,1
2022,12,Bolívar,Cartagena,Curazao,4
2022,12,Antioquia,Retiro,Canadá,3
2022,12,Santander,Bucaramanga,Trinidad y Tobago,1
2022,12,Sucre,Santiago de Tolú,Alemania,1
2022,12,La Guajira,Dibulla,Dinamarca,1
2022,12,Córdoba,Ayapel,Francia,1
2022,12,Atlántico,Barranquilla,Dinamarca,6
2022,12,Magdalena,Santa Marta,Palestina,1
2022,12,Boyacá,Betéitiva,España,1
2022,12,Valle del Cauca,Obando,Chile,3
2022,12,Valle del Cauca,Cali,Belice,2
2022,12,Huila,Neiva,Puerto Rico,2
2022,12,Magdalena,Ariguaní,Chile,3
2022,12,Valle del Cauca,Guacarí,Reino Unido,1
2022,12,Bolívar,Cartagena,Taiwán,8
2022,12,Antioquia,Apartadó,Estados Unidos,5
2022,12,Huila,Campoalegre,Bolivia,1
2022,12,Sucre,Galeras,México,2
2022,12,Santander,Cabrera,Estados Unidos,3
2022,12,Bolívar,Cartagena,Eslovaquia,7
2022,12,Cundinamarca,Facatativá,Países Bajos,1
2022,12,Antioquia,Envigado,Nueva Zelanda,7
2022,12,Córdoba,Montelíbano,Países Bajos,1
2022,12,Bolívar,María La Baja,Alemania,1
2022,12,Arauca,Arauca,Ecuador,6
2022,12,Cundinamarca,Pandi,Australia,1
2022,12,Magdalena,Santa Marta,Aruba,7
2022,12,Bogota D.C.,"Bogotá, D.C.",Palestina,1
2022,12,Antioquia,Bello,Hong Kong,2
2022,12,Quindío,Quimbaya,Panamá,5
2022,12,Antioquia,Armenia,Estados Unidos,7
2022,12,Antioquia,Medellín,Bahréin,1
2022,12,Chocó,Juradó,Panamá,10
2022,12,Boyacá,Muzo,Alemania,1
2022,12,Boyacá,Chinavita,Estados Unidos,1
2022,12,Quindío,La Tebaida,Argentina,3
2022,12,Cundinamarca,Bojacá,Benín,1
2022,12,Chocó,Acandí,Singapur,2
2022,12,San Andres y Providencia,San Andrés,Estados Unidos,356
2022,12,San Andres y Providencia,San Andrés,Curazao,1
2022,12,San Andres y Providencia,Providencia,Ucrania,1
2022,12,Valle del Cauca,El Dovio,Ecuador,2
2022,12,Santander,San Gil,República Dominicana,3
2022,12,Córdoba,Cereté,Chile,2
2022,12,Meta,Restrepo,Japón,2
2022,12,Atlántico,Barranquilla,Alemania,186
2022,12,Boyacá,Corrales,Estados Unidos,1
2022,12,Valle del Cauca,Ginebra,Italia,1
2022,12,Caldas,La Merced,Guatemala,1
2022,12,Antioquia,Retiro,Países Bajos,2
2022,12,Norte de Santander,Cúcuta,Italia,170
2022,12,Meta,Vistahermosa,Brasil,1
2022,12,Nariño,El Tambo,Ecuador,1
2022,12,Boyacá,Nobsa,Francia,1
2022,12,Amazonas,El Encanto,Brasil,1
2022,12,Bolívar,Cicuco,Argentina,1
2022,12,Quindío,Calarca,Brasil,1
2022,12,Meta,Restrepo,España,3
2022,12,Valle del Cauca,Candelaria,Suiza,1
2022,12,Quindío,Armenia,Argelia,1
2022,12,Risaralda,Pereira,Filipinas,2
2022,12,Bogota D.C.,"Bogotá, D.C.",Puerto Rico,322
2022,12,Caquetá,El Doncello,Canadá,3
2022,12,Nariño,Pasto,India,3
2022,12,Caldas,Victoria,Austria,2
2022,12,Tolima,San Antonio,Uruguay,1
2022,12,Cundinamarca,Ricaurte,Estados Unidos,7
2022,12,Cundinamarca,Agua de Dios,República Dominicana,1
2022,12,Caldas,Manzanares,Panamá,1
2022,12,Bolívar,Cartagena,Emiratos Árabes Unidos,6
2022,12,Antioquia,Copacabana,Honduras,1
2022,12,Bolívar,Cartagena,Indonesia,10
2022,12,Atlántico,Barranquilla,Israel,11
2022,12,Antioquia,San Rafael,Guatemala,1
2022,12,Cundinamarca,El Rosal,Perú,1
2022,12,Huila,Garzón,España,1
2022,12,Boyacá,Paipa,Reino Unido,2
2022,12,Valle del Cauca,Candelaria,Costa Rica,5
2022,12,Antioquia,Guatape,México,26
2022,12,Córdoba,Montería,Bélgica,3
2022,12,Quindío,Quimbaya,Argentina,3
2022,12,Huila,Acevedo,Bélgica,1
2022,12,Huila,Timaná,Estados Unidos,4
2022,12,Santander,Vélez,Panamá,2
2022,12,Huila,San Agustín,Francia,5
2022,12,Bolívar,Turbaco,Dinamarca,2
2022,12,Huila,Palermo,México,1
2022,12,Cundinamarca,Guasca,Italia,3
2022,12,Santander,Galán,Panamá,2
2022,12,Antioquia,Copacabana,Ecuador,4
2022,12,Cundinamarca,Agua de Dios,España,2
2022,12,Atlántico,Suan,España,1
2022,12,Cauca,Popayán,Nueva Zelanda,2
2022,12,Bogota D.C.,"Bogotá, D.C.",Kuwait,5
2022,12,Amazonas,La Chorrera,Estados Unidos,2
2022,12,Santander,Floridablanca,Portugal,1
2022,12,Cundinamarca,Guayabetal,Paraguay,1
2022,12,Antioquia,Rionegro,Polonia,2
2022,12,Huila,San Agustín,España,4
2022,12,Antioquia,Bello,China,3
2022,12,Magdalena,Santa Marta,Paraguay,3
2022,12,Putumayo,Valle del Guamuez,Ecuador,17
2022,12,Cundinamarca,Sibaté,Perú,1
2022,12,Cundinamarca,Zipaquirá,Brasil,3
2022,12,Antioquia,Santa Bárbara,Alemania,1
2022,12,Huila,Garzón,Suiza,1
2022,12,Antioquia,Copacabana,Canadá,5
2022,12,Tolima,Melgar,Brasil,4
2022,12,Valle del Cauca,Pradera,Chile,12
2022,12,Valle del Cauca,Cali,Israel,37
2022,12,Meta,Cumaral,Alemania,2
2022,12,Cundinamarca,Bojacá,Cuba,1
2022,12,Boyacá,Boyacá,Panamá,4
2022,12,Norte de Santander,Abrego,Canadá,1
2022,12,Cundinamarca,Madrid,Estados Unidos,24
2022,12,Norte de Santander,Cúcuta,México,277
2022,12,Valle del Cauca,Palmira,Australia,5
2022,12,La Guajira,Riohacha,Italia,14
2022,12,Caldas,Belalcázar,Argentina,1
2022,12,Boyacá,Villa de Leyva,Estados Unidos,54
2022,12,Norte de Santander,Cúcuta,Noruega,1
2022,12,Valle del Cauca,Palmira,Puerto Rico,3
2022,12,Cesar,Valledupar,El Salvador,1
2022,12,Córdoba,Los Córdobas,República Dominicana,3
2022,12,Valle del Cauca,Buenaventura,Georgia,1
2022,12,Magdalena,Santa Marta,Costa Rica,107
2022,12,Cundinamarca,Tocaima,Ecuador,1
2022,12,Valle del Cauca,Guadalajara de Buga,Bolivia,4
2022,12,Caldas,Aranzazu,Estados Unidos,1
2022,12,Bolívar,Cantagallo,Brasil,1
2022,12,Bolívar,Cartagena,Chipre,1
2022,12,Tolima,Honda,Chile,1
2022,12,Risaralda,Dosquebradas,El Salvador,4
2022,12,Atlántico,Campo de La Cruz,Estonia,1
2022,12,Cundinamarca,Ubaque,España,1
2022,12,Antioquia,San Rafael,Estados Unidos,4
2022,12,Valle del Cauca,El Cerrito,Suecia,1
2022,12,Magdalena,Guamal,Panamá,1
2022,12,Antioquia,Guarne,Antillas Neerlandesas,1
2022,12,Antioquia,Guatape,Canadá,8
2022,12,Meta,Castilla La Nueva,México,1
2022,12,Boyacá,Paipa,Chile,2
2022,12,La Guajira,Dibulla,Reino Unido,3
2022,12,Antioquia,Medellín,Líbano,1
2022,12,Huila,Villavieja,Polonia,2
2022,12,Antioquia,Marinilla,Perú,4
2022,12,Sucre,Coveñas,Portugal,1
2022,12,Atlántico,Juan de Acosta,México,1
2022,12,Putumayo,Orito,Alemania,1
2022,12,Bogota D.C.,"Bogotá, D.C.",Islas Caimán,1
2022,12,Atlántico,Malambo,España,1
2022,12,Antioquia,Marinilla,Panamá,6
2022,12,Antioquia,Nechí,Perú,1
2022,12,Caldas,Villamaría,Francia,1
2022,12,Bogota D.C.,"Bogotá, D.C.",Bosnia,10
2022,12,Santander,Aguada,España,1
2022,12,Cundinamarca,Tabio,España,1
2022,12,Nariño,Ipiales,Bolivia,3
2022,12,Valle del Cauca,Florida,Ecuador,6
2022,12,Antioquia,Carepa,Honduras,4
2022,12,Caldas,Salamina,Perú,3
2022,12,Valle del Cauca,Cali,Puerto Rico,99
2022,12,Quindío,Armenia,Puerto Rico,8
2022,12,Bolívar,Achí,Alemania,4
2022,12,Caldas,Filadelfia,Panamá,1
2022,12,Norte de Santander,Los Patios,Panamá,5
2022,12,Córdoba,Planeta Rica,Suiza,2
2022,12,Antioquia,Retiro,El Salvador,1
2022,12,Cauca,Cajibío,Argentina,1
2022,12,Tolima,Ibagué,Brasil,14
2022,12,Cauca,Piendamó,Alemania,1
2022,12,Cauca,Popayán,Australia,2
2022,12,Antioquia,Itagui,Italia,7
2022,12,Boyacá,Tunja,Irlanda,3
2022,12,Nariño,Pasto,República Dominicana,9
2022,12,Atlántico,Manatí,Perú,1
2022,12,Huila,Neiva,Uzbekistán,1
2022,12,Antioquia,La Ceja,España,9
2022,12,Santander,Bucaramanga,Surinam,6
2022,12,Antioquia,La Estrella,Países Bajos,8
2022,12,Tolima,Ibagué,México,100
2022,11,Antioquia,Barbosa,Polonia,2
2022,11,Huila,Garzón,Italia,1
2022,11,Huila,Colombia,República Dominicana,1
2022,11,Antioquia,Medellín,Cabo Verde,2
2022,11,Santander,Betulia,Argentina,1
2022,11,Cundinamarca,Girardot,Nueva Zelanda,2
2022,11,Antioquia,Alejandría,Estados Unidos,7
2022,11,Bogota D.C.,"Bogotá, D.C.",Zambia,3
2022,11,Boyacá,Tunja,Polonia,5
2022,11,Antioquia,Medellín,Venezuela,2325
2022,11,Cesar,San Alberto,Perú,1
2022,11,San Andres y Providencia,San Andrés,Ecuador,909
2022,11,Antioquia,San Pedro de Uraba,Ecuador,1
2022,11,Valle del Cauca,Guadalajara de Buga,Francia,2
2022,11,Bolívar,Cartagena,Albania,8
2022,11,Valle del Cauca,Cali,Guyana,3
2022,11,La Guajira,Maicao,Brasil,4
2022,11,Antioquia,Turbo,España,1
2022,11,Valle del Cauca,Cali,Cuba,30
2022,11,Antioquia,Itagui,Taiwán,1
2022,11,Antioquia,Concordia,Ecuador,2
2022,11,Bogota D.C.,"Bogotá, D.C.",Argelia,4
2022,11,Antioquia,Carepa,Estados Unidos,1
2022,11,Quindío,Calarca,Brasil,1
2022,11,Antioquia,Guatape,Bolivia,1
2022,11,Atlántico,Barranquilla,Estados Unidos,2577
2022,11,San Andres y Providencia,San Andrés,República Checa,2
2022,11,La Guajira,Dibulla,Panamá,2
2022,11,Nariño,Chachagüí,Alemania,2
2022,11,Santander,Floridablanca,Italia,3
2022,11,Arauca,Arauca,España,8
2022,11,Atlántico,Barranquilla,Argentina,113
2022,11,Cauca,Bolívar,Ecuador,1
2022,11,Caldas,Manizales,Trinidad y Tobago,1
2022,11,Amazonas,Leticia,Turquía,1
2022,11,Magdalena,Santa Marta,Bahamas,12
2022,11,Boyacá,Duitama,Canadá,4
2022,11,La Guajira,El Molino,Australia,1
2022,11,Cauca,Santander de Quilichao,Venezuela,2
2022,11,Bolívar,Margarita,Argentina,1
2022,11,Cesar,Aguachica,Canadá,1
2022,11,Huila,Guadalupe,Estados Unidos,1
2022,11,Boyacá,Santa María,Venezuela,1
2022,11,Putumayo,Mocoa,Perú,3
2022,11,Antioquia,Rionegro,Argentina,38
2022,11,Valle del Cauca,Calima,Panamá,2
2022,11,Antioquia,La Ceja,Costa Rica,1
2022,11,Antioquia,Abejorral,Sudáfrica,1
2022,11,Bolívar,Cartagena,Organismos internacionales,14
2022,11,Huila,La Plata,Ecuador,3
2022,11,Bogota D.C.,"Bogotá, D.C.",República Dominicana,3786
2022,11,Antioquia,Medellín,Bahamas,16
2022,11,Antioquia,Copacabana,Panamá,1
2022,11,Bogota D.C.,"Bogotá, D.C.",Guinea,2
2022,11,Cundinamarca,Cota,Venezuela,5
2022,11,Caquetá,San Vicente del Caguán,Argentina,3
2022,11,Santander,Bucaramanga,Bélgica,2
2022,11,Valle del Cauca,Roldanillo,Canadá,1
2022,11,Valle del Cauca,El Cerrito,Venezuela,1
2022,11,Cundinamarca,Tocancipá,Perú,7
2022,11,Antioquia,Marinilla,Chile,2
2022,11,Córdoba,Valencia,Ecuador,1
2022,11,Córdoba,Montería,República Dominicana,14
2022,11,Cundinamarca,Cajicá,Rusia,2
2022,11,Cundinamarca,La Mesa,Guatemala,2
2022,11,Valle del Cauca,Cali,Reino Unido,193
2022,11,Antioquia,Medellín,Irlanda,123
2022,11,La Guajira,Maicao,Bonaire-San Esustaquio y Saba,1
2022,11,Cundinamarca,Fusagasugá,Venezuela,7
2022,11,Antioquia,Abejorral,Arabia Saudita,1
2022,11,Cauca,Popayán,Bélgica,2
2022,11,Putumayo,Orito,Chile,1
2022,11,Guaviare,San José del Guaviare,Chile,1
